cust_id,prod_id,product_name,category,purchase_amt,purchase_date
CUST458,PROD028,Essential Oils,Aromatherapy,35.99,2024-01-20 18:45:47
CUST576,PROD031,Toothpaste,Oral Care,49.99,2024-02-08 10:17:04
CUST055,PROD007,Moisturizer,Skin Care,43.49,2024-05-18 14:44:28
CUST214,PROD034,Razor,Shaving,21.49,2024-06-18 04:53:00
CUST360,PROD018,Deodorant,Body Care,43.99,2024-12-06 20:28:38
CUST090,PROD006,Face Wash,Skin Care,58.99,2024-11-08 01:11:52
CUST127,PROD018,Deodorant,Body Care,43.99,2024-11-20 12:43:08
CUST196,PROD023,Foundation,Makeup,44.49,2024-09-21 13:05:11
CUST486,PROD029,Aroma Candles,Aromatherapy,63.49,2024-08-02 20:44:57
CUST417,PROD037,Hand Sanitizer,Hygiene,6.99,2024-12-14 09:08:52
CUST167,PROD009,Face Scrub,Skin Care,52.49,2024-04-18 00:27:36
CUST538,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-10-02 03:57:59
CUST579,PROD007,Moisturizer,Skin Care,43.49,2024-10-22 13:37:31
CUST166,PROD016,Body Wash,Body Care,7.49,2024-03-19 09:17:31
CUST063,PROD009,Face Scrub,Skin Care,52.49,2024-01-04 04:01:09
CUST262,PROD041,Body Mist,Fragrance,98.49,2024-12-19 00:56:18
CUST421,PROD006,Face Wash,Skin Care,58.99,2024-10-21 22:20:41
CUST021,PROD038,Wet Wipes,Hygiene,56.49,2024-03-29 07:47:01
CUST556,PROD018,Deodorant,Body Care,43.99,2024-01-01 09:15:33
CUST372,PROD032,Mouthwash,Oral Care,48.49,2024-12-14 11:54:57
CUST232,PROD026,Mascara,Makeup,70.99,2024-05-18 10:00:42
CUST569,PROD004,Hair Serum,Hair Care,85.49,2024-08-04 18:35:24
CUST200,PROD012,Nail Remover,Nail Care,96.49,2024-02-20 03:33:06
CUST286,PROD018,Deodorant,Body Care,43.99,2024-06-21 11:18:24
CUST136,PROD024,Lipstick,Makeup,84.49,2024-08-13 01:49:54
CUST566,PROD013,Nail Strengthener,Nail Care,58.49,2024-07-26 10:46:25
CUST581,PROD041,Body Mist,Fragrance,98.49,2024-03-18 07:09:37
CUST195,PROD014,Cuticle Oil,Nail Care,18.99,2024-12-25 18:02:34
CUST090,PROD039,Feminine Wash,Hygiene,96.49,2024-05-03 17:25:34
CUST514,PROD001,Shampoo,Hair Care,45.49,2024-02-02 00:29:56
CUST101,PROD023,Foundation,Makeup,44.49,2024-02-29 10:55:09
CUST091,PROD001,Shampoo,Hair Care,45.49,2024-01-03 01:44:39
CUST436,PROD003,Hair Oil,Hair Care,35.49,2024-03-25 21:30:41
CUST328,PROD002,Conditioner,Hair Care,89.49,2024-02-22 03:04:20
CUST184,PROD017,Body Scrub,Body Care,82.49,2024-07-17 22:16:15
CUST109,PROD007,Moisturizer,Skin Care,43.49,2024-11-11 21:53:55
CUST587,PROD038,Wet Wipes,Hygiene,56.49,2024-12-27 18:38:52
CUST219,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-08-29 09:59:52
CUST399,PROD041,Body Mist,Fragrance,98.49,2024-08-22 17:32:05
CUST171,PROD004,Hair Serum,Hair Care,85.49,2024-01-15 11:37:27
CUST552,PROD013,Nail Strengthener,Nail Care,58.49,2024-01-03 07:27:58
CUST398,PROD034,Razor,Shaving,21.49,2024-09-17 06:32:18
CUST235,PROD011,Nail Polish,Nail Care,23.49,2024-03-28 00:16:18
CUST591,PROD001,Shampoo,Hair Care,45.49,2024-07-18 10:17:48
CUST069,PROD027,Blush,Makeup,53.99,2024-07-03 22:03:23
CUST144,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-03-28 13:48:20
CUST508,PROD041,Body Mist,Fragrance,98.49,2024-03-13 20:40:20
CUST045,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-01-31 12:36:11
CUST077,PROD017,Body Scrub,Body Care,82.49,2024-09-11 08:40:37
CUST434,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-01-26 12:36:12
CUST431,PROD037,Hand Sanitizer,Hygiene,6.99,2024-06-20 07:31:12
CUST345,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-08-13 10:01:29
CUST529,PROD014,Cuticle Oil,Nail Care,18.99,2024-08-14 02:49:34
CUST039,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-07-29 16:43:23
CUST291,PROD025,Eyeliner,Makeup,12.49,2024-10-17 05:35:35
CUST345,PROD028,Essential Oils,Aromatherapy,35.99,2024-05-19 22:25:44
CUST307,PROD008,Sunscreen,Skin Care,65.99,2024-08-29 19:22:37
CUST245,PROD005,Hair Mask,Hair Care,48.49,2024-11-29 12:32:02
CUST276,PROD029,Aroma Candles,Aromatherapy,63.49,2024-10-27 05:12:14
CUST546,PROD037,Hand Sanitizer,Hygiene,6.99,2024-10-19 17:58:56
CUST563,PROD015,Body Lotion,Body Care,58.99,2024-02-26 17:58:54
CUST338,PROD004,Hair Serum,Hair Care,85.49,2024-12-22 15:49:58
CUST558,PROD010,Toner,Skin Care,98.49,2024-11-05 17:33:19
CUST574,PROD021,Straightener,Tools/Accessories,78.99,2024-03-10 00:12:59
CUST281,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-02-01 15:02:27
CUST048,PROD011,Nail Polish,Nail Care,23.49,2024-08-16 20:03:53
CUST598,PROD013,Nail Strengthener,Nail Care,58.49,2024-03-17 16:44:24
CUST413,PROD006,Face Wash,Skin Care,58.99,2024-10-24 10:25:08
CUST390,PROD009,Face Scrub,Skin Care,52.49,2024-11-11 18:45:34
CUST319,PROD007,Moisturizer,Skin Care,43.49,2024-09-06 10:15:51
CUST231,PROD017,Body Scrub,Body Care,82.49,2024-06-05 04:14:25
CUST368,PROD018,Deodorant,Body Care,43.99,2024-08-05 18:19:58
CUST428,PROD008,Sunscreen,Skin Care,65.99,2024-10-04 16:15:57
CUST168,PROD012,Nail Remover,Nail Care,96.49,2024-05-11 08:51:46
CUST436,PROD029,Aroma Candles,Aromatherapy,63.49,2024-02-02 12:35:40
CUST271,PROD013,Nail Strengthener,Nail Care,58.49,2024-02-29 14:57:47
CUST456,PROD001,Shampoo,Hair Care,45.49,2024-11-16 03:14:33
CUST407,PROD011,Nail Polish,Nail Care,23.49,2024-07-08 13:11:59
CUST178,PROD038,Wet Wipes,Hygiene,56.49,2024-06-11 03:13:04
CUST387,PROD003,Hair Oil,Hair Care,35.49,2024-05-26 22:55:02
CUST032,PROD041,Body Mist,Fragrance,98.49,2024-05-22 08:05:14
CUST226,PROD010,Toner,Skin Care,98.49,2024-07-18 16:40:35
CUST533,PROD027,Blush,Makeup,53.99,2024-01-02 16:35:19
CUST422,PROD034,Razor,Shaving,21.49,2024-01-14 02:34:36
CUST010,PROD008,Sunscreen,Skin Care,65.99,2024-12-08 14:50:36
CUST452,PROD017,Body Scrub,Body Care,82.49,2024-07-14 21:19:04
CUST500,PROD042,Cologne,Fragrance,56.99,2024-11-07 21:59:02
CUST053,PROD030,Diffusers,Aromatherapy,82.49,2024-11-13 11:11:59
CUST303,PROD029,Aroma Candles,Aromatherapy,63.49,2024-10-03 19:53:53
CUST115,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-11-21 02:56:53
CUST456,PROD007,Moisturizer,Skin Care,43.49,2024-04-10 14:23:25
CUST134,PROD038,Wet Wipes,Hygiene,56.49,2024-06-06 23:19:49
CUST595,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-03-29 19:46:44
CUST438,PROD035,Shaving Cream,Shaving,46.49,2024-01-28 16:34:28
CUST456,PROD026,Mascara,Makeup,70.99,2024-12-02 01:12:48
CUST195,PROD019,Makeup Brushes,Tools/Accessories,30.49,2024-06-27 14:47:02
CUST355,PROD038,Wet Wipes,Hygiene,56.49,2024-07-10 00:57:20
CUST482,PROD032,Mouthwash,Oral Care,48.49,2024-03-16 14:27:00
CUST186,PROD010,Toner,Skin Care,98.49,2024-02-22 00:57:01
CUST475,PROD017,Body Scrub,Body Care,82.49,2024-02-02 17:10:58
CUST420,PROD023,Foundation,Makeup,44.49,2024-08-31 02:58:31
CUST297,PROD013,Nail Strengthener,Nail Care,58.49,2024-11-06 13:13:40
CUST477,PROD013,Nail Strengthener,Nail Care,58.49,2024-12-12 00:00:11
CUST435,PROD017,Body Scrub,Body Care,82.49,2024-05-24 10:37:34
CUST388,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-05-01 09:33:24
CUST419,PROD024,Lipstick,Makeup,84.49,2024-12-26 05:46:19
CUST047,PROD016,Body Wash,Body Care,7.49,2024-06-11 05:24:20
CUST062,PROD017,Body Scrub,Body Care,82.49,2024-11-03 18:24:46
CUST072,PROD012,Nail Remover,Nail Care,96.49,2024-07-23 23:25:39
CUST510,PROD018,Deodorant,Body Care,43.99,2024-08-01 09:46:08
CUST134,PROD002,Conditioner,Hair Care,89.49,2024-05-23 01:37:12
CUST032,PROD031,Toothpaste,Oral Care,49.99,2024-02-19 02:02:09
CUST042,PROD014,Cuticle Oil,Nail Care,18.99,2024-01-06 08:19:30
CUST536,PROD038,Wet Wipes,Hygiene,56.49,2024-02-29 13:04:01
CUST028,PROD008,Sunscreen,Skin Care,65.99,2024-12-27 20:56:19
CUST100,PROD034,Razor,Shaving,21.49,2024-01-31 23:10:50
CUST039,PROD010,Toner,Skin Care,98.49,2024-10-25 18:19:22
CUST408,PROD029,Aroma Candles,Aromatherapy,63.49,2024-06-03 21:48:35
CUST209,PROD015,Body Lotion,Body Care,58.99,2024-06-14 18:32:19
CUST336,PROD003,Hair Oil,Hair Care,35.49,2024-10-27 19:50:30
CUST278,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-09-19 17:26:19
CUST270,PROD005,Hair Mask,Hair Care,48.49,2024-04-21 06:06:20
CUST007,PROD014,Cuticle Oil,Nail Care,18.99,2024-05-13 03:23:55
CUST041,PROD025,Eyeliner,Makeup,12.49,2024-02-10 06:24:00
CUST308,PROD008,Sunscreen,Skin Care,65.99,2024-02-20 03:00:32
CUST086,PROD029,Aroma Candles,Aromatherapy,63.49,2024-05-30 21:45:50
CUST302,PROD013,Nail Strengthener,Nail Care,58.49,2024-10-19 06:24:01
CUST521,PROD013,Nail Strengthener,Nail Care,58.49,2024-04-27 14:02:00
CUST207,PROD017,Body Scrub,Body Care,82.49,2024-06-13 10:23:19
CUST189,PROD010,Toner,Skin Care,98.49,2024-04-14 11:29:06
CUST353,PROD013,Nail Strengthener,Nail Care,58.49,2024-01-17 02:31:30
CUST368,PROD013,Nail Strengthener,Nail Care,58.49,2024-05-27 04:48:28
CUST226,PROD041,Body Mist,Fragrance,98.49,2024-10-10 10:24:38
CUST484,PROD015,Body Lotion,Body Care,58.99,2024-09-14 12:28:17
CUST284,PROD003,Hair Oil,Hair Care,35.49,2024-03-17 05:48:22
CUST557,PROD017,Body Scrub,Body Care,82.49,2024-03-29 09:06:07
CUST162,PROD031,Toothpaste,Oral Care,49.99,2024-05-18 10:51:10
CUST402,PROD040,Perfume,Fragrance,31.99,2024-10-15 07:39:17
CUST109,PROD009,Face Scrub,Skin Care,52.49,2024-05-19 12:48:46
CUST341,PROD013,Nail Strengthener,Nail Care,58.49,2024-11-04 10:52:23
CUST383,PROD023,Foundation,Makeup,44.49,2024-08-20 03:53:17
CUST577,PROD035,Shaving Cream,Shaving,46.49,2024-02-07 10:33:46
CUST065,PROD036,Aftershave,Shaving,43.49,2024-06-16 18:26:10
CUST036,PROD029,Aroma Candles,Aromatherapy,63.49,2024-03-22 18:32:10
CUST337,PROD002,Conditioner,Hair Care,89.49,2024-02-26 18:00:10
CUST076,PROD004,Hair Serum,Hair Care,85.49,2024-01-19 00:40:09
CUST594,PROD027,Blush,Makeup,53.99,2024-04-03 06:36:29
CUST106,PROD034,Razor,Shaving,21.49,2024-10-12 22:47:54
CUST201,PROD015,Body Lotion,Body Care,58.99,2024-10-09 10:06:54
CUST346,PROD021,Straightener,Tools/Accessories,78.99,2024-11-05 12:09:58
CUST362,PROD028,Essential Oils,Aromatherapy,35.99,2024-02-28 15:36:19
CUST289,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-06-04 07:02:28
CUST578,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-03-29 02:31:13
CUST102,PROD035,Shaving Cream,Shaving,46.49,2024-01-14 12:43:51
CUST374,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-07-21 09:10:49
CUST347,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-03-27 23:02:25
CUST461,PROD006,Face Wash,Skin Care,58.99,2024-06-11 04:09:27
CUST480,PROD042,Cologne,Fragrance,56.99,2024-02-28 21:14:28
CUST127,PROD039,Feminine Wash,Hygiene,96.49,2024-04-04 23:39:51
CUST361,PROD038,Wet Wipes,Hygiene,56.49,2024-12-09 20:07:27
CUST029,PROD001,Shampoo,Hair Care,45.49,2024-07-24 19:07:01
CUST164,PROD017,Body Scrub,Body Care,82.49,2024-10-03 14:55:13
CUST186,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-03-26 04:37:17
CUST248,PROD038,Wet Wipes,Hygiene,56.49,2024-03-17 22:45:27
CUST213,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-07-03 14:13:15
CUST043,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-12-23 05:00:49
CUST249,PROD042,Cologne,Fragrance,56.99,2024-12-17 18:15:40
CUST361,PROD035,Shaving Cream,Shaving,46.49,2024-05-26 04:57:40
CUST360,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-07-14 23:13:31
CUST282,PROD017,Body Scrub,Body Care,82.49,2024-12-01 00:13:31
CUST181,PROD004,Hair Serum,Hair Care,85.49,2024-05-22 20:17:08
CUST373,PROD007,Moisturizer,Skin Care,43.49,2024-05-01 03:26:46
CUST314,PROD001,Shampoo,Hair Care,45.49,2024-09-26 13:50:43
CUST532,PROD038,Wet Wipes,Hygiene,56.49,2024-02-05 05:13:51
CUST355,PROD010,Toner,Skin Care,98.49,2024-01-13 13:31:30
CUST039,PROD028,Essential Oils,Aromatherapy,35.99,2024-12-12 18:11:02
CUST304,PROD019,Makeup Brushes,Tools/Accessories,30.49,2024-01-17 10:57:47
CUST534,PROD024,Lipstick,Makeup,84.49,2024-03-04 16:22:20
CUST094,PROD039,Feminine Wash,Hygiene,96.49,2024-10-14 16:49:54
CUST329,PROD019,Makeup Brushes,Tools/Accessories,30.49,2024-08-30 04:34:30
CUST233,PROD009,Face Scrub,Skin Care,52.49,2024-01-08 06:26:20
CUST531,PROD017,Body Scrub,Body Care,82.49,2024-11-26 03:10:59
CUST369,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-08-09 03:22:16
CUST411,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-01-17 12:07:47
CUST113,PROD017,Body Scrub,Body Care,82.49,2024-10-31 06:17:17
CUST134,PROD005,Hair Mask,Hair Care,48.49,2024-12-28 19:55:26
CUST326,PROD039,Feminine Wash,Hygiene,96.49,2024-03-08 15:19:14
CUST472,PROD041,Body Mist,Fragrance,98.49,2024-10-07 17:34:45
CUST548,PROD026,Mascara,Makeup,70.99,2024-08-10 19:14:16
CUST433,PROD002,Conditioner,Hair Care,89.49,2024-12-26 14:15:48
CUST183,PROD012,Nail Remover,Nail Care,96.49,2024-11-05 10:20:44
CUST007,PROD007,Moisturizer,Skin Care,43.49,2024-09-29 14:06:21
CUST258,PROD038,Wet Wipes,Hygiene,56.49,2024-05-03 20:24:47
CUST048,PROD018,Deodorant,Body Care,43.99,2024-07-03 22:07:07
CUST009,PROD002,Conditioner,Hair Care,89.49,2024-01-31 14:36:46
CUST374,PROD039,Feminine Wash,Hygiene,96.49,2024-02-17 12:46:22
CUST111,PROD039,Feminine Wash,Hygiene,96.49,2024-12-14 19:36:39
CUST052,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-09-28 22:23:42
CUST360,PROD012,Nail Remover,Nail Care,96.49,2024-04-03 15:22:27
CUST559,PROD036,Aftershave,Shaving,43.49,2024-06-23 02:58:23
CUST080,PROD040,Perfume,Fragrance,31.99,2024-05-08 01:14:26
CUST050,PROD018,Deodorant,Body Care,43.99,2024-11-16 21:23:21
CUST557,PROD039,Feminine Wash,Hygiene,96.49,2024-01-13 15:54:03
CUST564,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-10-21 22:12:11
CUST136,PROD015,Body Lotion,Body Care,58.99,2024-04-17 18:48:03
CUST200,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-04-03 01:40:42
CUST126,PROD027,Blush,Makeup,53.99,2024-02-27 11:26:26
CUST274,PROD008,Sunscreen,Skin Care,65.99,2024-11-02 01:07:42
CUST484,PROD038,Wet Wipes,Hygiene,56.49,2024-05-14 17:12:52
CUST003,PROD041,Body Mist,Fragrance,98.49,2024-07-23 05:10:40
CUST311,PROD039,Feminine Wash,Hygiene,96.49,2024-02-06 15:02:33
CUST024,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-10-04 03:11:18
CUST492,PROD025,Eyeliner,Makeup,12.49,2024-06-24 15:04:52
CUST194,PROD008,Sunscreen,Skin Care,65.99,2024-02-14 18:18:59
CUST381,PROD037,Hand Sanitizer,Hygiene,6.99,2024-09-22 11:11:17
CUST420,PROD004,Hair Serum,Hair Care,85.49,2024-09-23 13:20:40
CUST514,PROD027,Blush,Makeup,53.99,2024-05-17 22:29:30
CUST175,PROD024,Lipstick,Makeup,84.49,2024-05-02 01:22:24
CUST187,PROD013,Nail Strengthener,Nail Care,58.49,2024-01-03 02:45:24
CUST077,PROD024,Lipstick,Makeup,84.49,2024-10-01 08:02:24
CUST039,PROD031,Toothpaste,Oral Care,49.99,2024-07-21 19:09:26
CUST255,PROD003,Hair Oil,Hair Care,35.49,2024-03-23 20:54:27
CUST076,PROD015,Body Lotion,Body Care,58.99,2024-04-30 00:27:11
CUST439,PROD007,Moisturizer,Skin Care,43.49,2024-09-24 05:15:13
CUST579,PROD013,Nail Strengthener,Nail Care,58.49,2024-02-07 21:09:22
CUST250,PROD006,Face Wash,Skin Care,58.99,2024-05-22 12:54:33
CUST520,PROD014,Cuticle Oil,Nail Care,18.99,2024-04-06 07:56:31
CUST591,PROD007,Moisturizer,Skin Care,43.49,2024-12-10 07:43:48
CUST297,PROD029,Aroma Candles,Aromatherapy,63.49,2024-07-06 01:01:05
CUST570,PROD026,Mascara,Makeup,70.99,2024-04-30 06:19:47
CUST131,PROD012,Nail Remover,Nail Care,96.49,2024-01-02 06:22:33
CUST317,PROD037,Hand Sanitizer,Hygiene,6.99,2024-05-08 03:26:35
CUST581,PROD015,Body Lotion,Body Care,58.99,2024-04-27 21:44:38
CUST050,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-08-23 15:16:14
CUST224,PROD008,Sunscreen,Skin Care,65.99,2024-10-17 03:16:23
CUST198,PROD042,Cologne,Fragrance,56.99,2024-11-02 10:23:40
CUST036,PROD023,Foundation,Makeup,44.49,2024-10-17 11:23:47
CUST299,PROD034,Razor,Shaving,21.49,2024-06-25 23:05:24
CUST330,PROD017,Body Scrub,Body Care,82.49,2024-06-03 11:34:30
CUST091,PROD040,Perfume,Fragrance,31.99,2024-09-12 09:46:00
CUST246,PROD014,Cuticle Oil,Nail Care,18.99,2024-12-21 11:00:17
CUST211,PROD009,Face Scrub,Skin Care,52.49,2024-12-14 16:10:52
CUST563,PROD019,Makeup Brushes,Tools/Accessories,30.49,2024-01-20 16:22:12
CUST013,PROD037,Hand Sanitizer,Hygiene,6.99,2024-04-04 10:48:11
CUST357,PROD019,Makeup Brushes,Tools/Accessories,30.49,2024-07-01 07:50:01
CUST114,PROD001,Shampoo,Hair Care,45.49,2024-07-30 01:06:30
CUST586,PROD028,Essential Oils,Aromatherapy,35.99,2024-03-21 14:59:14
CUST016,PROD015,Body Lotion,Body Care,58.99,2024-10-11 08:19:59
CUST171,PROD038,Wet Wipes,Hygiene,56.49,2024-09-12 08:16:15
CUST454,PROD041,Body Mist,Fragrance,98.49,2024-01-02 22:46:08
CUST097,PROD023,Foundation,Makeup,44.49,2024-05-19 07:52:00
CUST543,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-02-03 10:09:14
CUST360,PROD023,Foundation,Makeup,44.49,2024-07-20 02:04:13
CUST039,PROD028,Essential Oils,Aromatherapy,35.99,2024-03-14 07:26:33
CUST418,PROD010,Toner,Skin Care,98.49,2024-01-22 16:24:12
CUST051,PROD016,Body Wash,Body Care,7.49,2024-12-14 15:41:08
CUST531,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-10-05 05:36:27
CUST530,PROD002,Conditioner,Hair Care,89.49,2024-12-03 19:54:45
CUST218,PROD014,Cuticle Oil,Nail Care,18.99,2024-03-09 19:45:20
CUST432,PROD004,Hair Serum,Hair Care,85.49,2024-12-06 22:19:45
CUST055,PROD015,Body Lotion,Body Care,58.99,2024-02-15 00:20:52
CUST054,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-12-18 05:09:30
CUST543,PROD021,Straightener,Tools/Accessories,78.99,2024-08-14 03:46:08
CUST191,PROD027,Blush,Makeup,53.99,2024-08-07 08:47:34
CUST219,PROD029,Aroma Candles,Aromatherapy,63.49,2024-12-09 21:45:58
CUST407,PROD027,Blush,Makeup,53.99,2024-10-10 14:30:53
CUST585,PROD026,Mascara,Makeup,70.99,2024-01-06 02:43:00
CUST166,PROD001,Shampoo,Hair Care,45.49,2024-10-10 18:26:04
CUST568,PROD007,Moisturizer,Skin Care,43.49,2024-07-18 15:04:51
CUST389,PROD041,Body Mist,Fragrance,98.49,2024-02-10 14:53:58
CUST457,PROD011,Nail Polish,Nail Care,23.49,2024-01-28 17:36:22
CUST141,PROD006,Face Wash,Skin Care,58.99,2024-10-10 12:40:57
CUST090,PROD024,Lipstick,Makeup,84.49,2024-09-15 22:25:20
CUST097,PROD024,Lipstick,Makeup,84.49,2024-08-07 04:07:45
CUST148,PROD029,Aroma Candles,Aromatherapy,63.49,2024-05-10 09:56:15
CUST246,PROD040,Perfume,Fragrance,31.99,2024-03-04 01:45:34
CUST378,PROD042,Cologne,Fragrance,56.99,2024-02-03 13:34:52
CUST181,PROD029,Aroma Candles,Aromatherapy,63.49,2024-07-25 09:11:22
CUST598,PROD040,Perfume,Fragrance,31.99,2024-08-05 21:44:16
CUST387,PROD023,Foundation,Makeup,44.49,2024-02-08 09:34:05
CUST130,PROD010,Toner,Skin Care,98.49,2024-02-03 15:50:28
CUST015,PROD035,Shaving Cream,Shaving,46.49,2024-01-10 01:09:02
CUST348,PROD009,Face Scrub,Skin Care,52.49,2024-01-30 12:36:48
CUST141,PROD024,Lipstick,Makeup,84.49,2024-08-24 23:54:49
CUST582,PROD023,Foundation,Makeup,44.49,2024-03-20 11:16:24
CUST194,PROD039,Feminine Wash,Hygiene,96.49,2024-10-05 04:03:56
CUST279,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-03-22 09:12:27
CUST145,PROD007,Moisturizer,Skin Care,43.49,2024-12-30 10:36:24
CUST594,PROD026,Mascara,Makeup,70.99,2024-11-09 05:11:10
CUST152,PROD040,Perfume,Fragrance,31.99,2024-01-22 08:22:50
CUST455,PROD013,Nail Strengthener,Nail Care,58.49,2024-07-18 12:05:46
CUST266,PROD030,Diffusers,Aromatherapy,82.49,2024-09-20 23:53:21
CUST246,PROD016,Body Wash,Body Care,7.49,2024-03-21 13:11:33
CUST339,PROD040,Perfume,Fragrance,31.99,2024-12-01 16:31:35
CUST483,PROD014,Cuticle Oil,Nail Care,18.99,2024-08-12 23:29:07
CUST534,PROD015,Body Lotion,Body Care,58.99,2024-03-01 22:16:36
CUST367,PROD005,Hair Mask,Hair Care,48.49,2024-04-17 21:31:25
CUST344,PROD042,Cologne,Fragrance,56.99,2024-12-12 19:20:17
CUST009,PROD004,Hair Serum,Hair Care,85.49,2024-08-22 18:25:40
CUST517,PROD005,Hair Mask,Hair Care,48.49,2024-06-05 21:57:45
CUST258,PROD039,Feminine Wash,Hygiene,96.49,2024-10-12 18:26:18
CUST428,PROD037,Hand Sanitizer,Hygiene,6.99,2024-05-20 12:05:36
CUST370,PROD008,Sunscreen,Skin Care,65.99,2024-06-20 10:21:36
CUST388,PROD042,Cologne,Fragrance,56.99,2024-05-29 12:26:19
CUST047,PROD031,Toothpaste,Oral Care,49.99,2024-10-20 10:15:02
CUST546,PROD008,Sunscreen,Skin Care,65.99,2024-01-25 18:04:51
CUST578,PROD014,Cuticle Oil,Nail Care,18.99,2024-12-17 17:17:33
CUST592,PROD009,Face Scrub,Skin Care,52.49,2024-03-17 20:06:46
CUST218,PROD008,Sunscreen,Skin Care,65.99,2024-05-20 05:36:09
CUST552,PROD010,Toner,Skin Care,98.49,2024-04-14 11:52:08
CUST258,PROD015,Body Lotion,Body Care,58.99,2024-08-12 22:36:07
CUST562,PROD019,Makeup Brushes,Tools/Accessories,30.49,2024-09-08 21:08:08
CUST359,PROD002,Conditioner,Hair Care,89.49,2024-12-27 17:22:24
CUST512,PROD015,Body Lotion,Body Care,58.99,2024-05-27 12:40:39
CUST312,PROD034,Razor,Shaving,21.49,2024-11-20 20:34:37
CUST086,PROD002,Conditioner,Hair Care,89.49,2024-02-11 11:37:24
CUST543,PROD007,Moisturizer,Skin Care,43.49,2024-09-03 10:58:26
CUST269,PROD001,Shampoo,Hair Care,45.49,2024-04-18 04:33:00
CUST446,PROD004,Hair Serum,Hair Care,85.49,2024-04-30 03:52:03
CUST587,PROD026,Mascara,Makeup,70.99,2024-12-16 06:01:21
CUST081,PROD011,Nail Polish,Nail Care,23.49,2024-02-08 19:33:12
CUST344,PROD032,Mouthwash,Oral Care,48.49,2024-08-29 04:06:47
CUST073,PROD010,Toner,Skin Care,98.49,2024-12-19 00:43:56
CUST286,PROD025,Eyeliner,Makeup,12.49,2024-01-12 03:54:34
CUST209,PROD024,Lipstick,Makeup,84.49,2024-05-02 02:43:08
CUST041,PROD026,Mascara,Makeup,70.99,2024-12-05 11:37:49
CUST277,PROD025,Eyeliner,Makeup,12.49,2024-04-05 14:30:02
CUST117,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-08-22 19:25:37
CUST418,PROD032,Mouthwash,Oral Care,48.49,2024-05-06 11:01:43
CUST091,PROD014,Cuticle Oil,Nail Care,18.99,2024-10-11 08:02:15
CUST456,PROD041,Body Mist,Fragrance,98.49,2024-05-11 05:29:10
CUST299,PROD016,Body Wash,Body Care,7.49,2024-02-13 18:35:03
CUST597,PROD018,Deodorant,Body Care,43.99,2024-01-03 14:57:13
CUST005,PROD015,Body Lotion,Body Care,58.99,2024-06-09 13:23:14
CUST077,PROD011,Nail Polish,Nail Care,23.49,2024-02-03 00:16:13
CUST266,PROD042,Cologne,Fragrance,56.99,2024-11-24 04:31:35
CUST407,PROD005,Hair Mask,Hair Care,48.49,2024-06-20 11:02:05
CUST538,PROD009,Face Scrub,Skin Care,52.49,2024-08-26 07:26:44
CUST035,PROD036,Aftershave,Shaving,43.49,2024-07-30 18:10:15
CUST121,PROD009,Face Scrub,Skin Care,52.49,2024-09-13 00:54:44
CUST185,PROD028,Essential Oils,Aromatherapy,35.99,2024-07-17 18:20:02
CUST452,PROD031,Toothpaste,Oral Care,49.99,2024-03-07 09:22:54
CUST035,PROD042,Cologne,Fragrance,56.99,2024-06-03 12:33:27
CUST170,PROD011,Nail Polish,Nail Care,23.49,2024-11-18 11:29:43
CUST014,PROD025,Eyeliner,Makeup,12.49,2024-02-20 16:43:01
CUST284,PROD001,Shampoo,Hair Care,45.49,2024-12-09 11:46:11
CUST004,PROD001,Shampoo,Hair Care,45.49,2024-06-12 02:59:07
CUST440,PROD012,Nail Remover,Nail Care,96.49,2024-08-10 14:13:51
